Company Name,Phone Number,Category,Website URL
PTM Group,+61 8 8942 2200,Construction company,http://ptmgroup.com.au/
NT Flatpack System,+61 8 6256 5705,Modular home builder,https://ntflatpack.com.au/
Hireworks Palmerston,+61 8 8931 4449,Building equipment hire service,http://www.hireworksnt.com.au/
About Homes NT,+61 407 611 126,Home builder,https://abouthomesnt.com.au/
CJD Equipment Darwin,+61 8 8935 9100,Construction equipment supplier,https://www.cjd.com.au/
Sunbuild,+61 8 8924 6200,Construction company,https://www.sunbuild.com.au/
Harrison Electrical Services NT,+61 8 8931 3753,Electrician,https://harrisonelectrical.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing
Fewmore Contracting,+61 457 460 684,Construction company,https://www.fewmorecontracting.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb
IR Electrical and Airconditioning Solutions Pty Ltd,+61 448 058 731,Electrician,http://www.irelectrical.com.au/
Coffey Testing - Darwin,+61 8 8914 9040,Construction company,http://www.coffeytesting.com/
Beare Homes,+61 8 8932 9100,Home builder,https://www.bearehomes.com.au/
Top End Air Conditioning & Maintenance,+61 8 8984 4021,HVAC contractor,https://teamnt.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb
Rabbo's Fencing Services,+61 413 246 612,Fence contractor,https://www.rabbosfencing.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb
Roofing Palmerston,+61 8 8967 1868,Roofing contractor,https://roofingdarwin.com.au/palmerston-city/
Territory Steel,+61 8 8931 0044,Building materials supplier,https://www.territorysteel.com/
Bianco,+61 8 8931 4440,Building materials supplier,https://www.bianco.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb
Complete Plumbing Solutions NT Pty Ltd,+61 499 992 117,Plumber,https://www.cpsnt.com.au/services
Budko Engineering,+61 484 943 291,Fabrication engineer,
Top End Joinery,+61 8 8932 4877,Cabinet maker,https://www.topendjoinery.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb
Boab Fabrication Pty Ltd,+61 8 8931 3220,Welder,https://www.boabfabrication.com.au/
Norbuilt,+61 8 8980 0100,Builder,https://norbuilt.com.au/
Cutting Edge Landscaping,+61 438 576 303,Landscaper,http://www.cuttingedgelandscapes.com.au/
Highway House,,Corporate office,
NSA Gardening Services,+61 483 129 429,Landscaper,https://www.nsagardeningservices.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb
Kalidonis Pty Ltd,+61 8 8941 1189,Construction company,http://www.kalidonis.com.au/
Sparks NT,+61 8 8932 7025,Electrician,http://www.sparksnt.com.au/
Darwin Mowing,+61 448 515 838,Gardener,https://www.darwinmowing.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb
Diggamen Civil Contracting,+61 8 7922 0200,Earth works company,https://www.diggamen.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb
Great Northern Plumbing & gasfitting,+61 488 100 742,Plumber,http://www.greatnorthernplumbingdarwin.com/
Direct Plasterboard Outlet,+61 8 8932 8199,Plastering Supply Store,http://www.dpo.com.au/
Complete Air Conditioning & Refrigeration,+61 8 8932 6264,Air conditioning contractor,https://www.completeairnt.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb
KB Toll Industries t/a Lawn Support,+61 439 088 122,Gardener,http://www.kbtollindustries.com.au/
Mbudg-Mburrum Pty Ltd,+61 478 741 445,Road construction company,https://www.mbudg-mburrum.com.au/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=3814472221586753849
Quality Plumbing & Building Contractors,+61 410 576 050,Plumber,
Pattemore Plumbing,+61 8 8932 7130,Plumber,https://pattemoreplumbing.com.au/
Morrison Fabrication,+61 408 322 563,Fabrication engineer,https://www.facebook.com/morrisonfabricationptyltd/?utm_source=google&utm_medium=organic&utm_campaign=gmb
RQ Tiling,+61 405 852 866,Tile contractor,
Infrastructure Consulting,,Civil engineer,https://ic.com.au/
Total Glass Solutions NT,+61 408 811 038,Glass repair service,https://www.totalglasssolutionsnt.com.au/
Sydney Tools Palmerston,+61 8 6184 7122,Tool store,https://sydneytools.com.au/stores/nt/palmerston
Palmerston Precast Concrete,+61 417 823 493,Paving materials supplier,
Top Coast Landscaping,+61 458 337 926,Landscaper,https://www.topcoast.com.au/
CREMASCO CIVIL,+61 430 333 209,Civil engineer,https://www.cremascocivil.com/
Electrical & Fire Services,+61 8 8931 0177,Electrician,https://www.efsnt.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb
Middendorp Electric Co.,,Electrician,
Territory Driveline,+61 418 793 941,Driveshaft shop,
Weirys Diesel & Mechanical Services,+61 405 842 843,Mechanic,https://www.weirys.com.au/
Rq tiling,+61 405 852 866,Construction company,
Hi-Tech Pools & Spas,+61 8 8932 1651,Swimming pool supply store,http://www.hitechpools.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb
Hume Doors & Timber - Northern Territory,+61 8 8932 3733,Building materials supplier,http://www.humedoors.com.au/
YDL Stone NT-Distributed by Top End Joinery,+61 400 724 093,Stone supplier,http://www.ydlstone.com.au/
Territory Timber & Hardware,+61 8 8932 7444,Hardware store,http://www.territorytimberhardware.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb
MPZ Builders,+61 438 270 115,Home builder,https://www.mpzbuilders.com/
Northern Trade Solutions,+61 8 8888 8888,Building consultant,http://www.ntsnt.com.au/
Master Blaster High Pressure Cleaning,+61 411 860 414,Pressure washing service,https://www.localsearch.com.au/profile/master-blaster-high-pressure-cleaning/moulden-nt/qQdH?utm_source=google&utm_medium=organic&utm_campaign=gmb
Duratank,+61 448 307 101,Rainwater tank supplier,http://www.duratanks.com.au/
The Building Connection,+61 8 8931 0973,Fastener supplier,http://www.thebuildingconnection.com.au/
Aussie Home Loans Palmerston,+61 8 8941 5655,Mortgage broker,https://www.aussie.com.au/mortgage-broker/nt/palmerston/?utm_source=GBP&utm_medium=organic&utm_campaign=GBP_retail_nt_palmerston&utm_term=plcid_485529623582326890
Haymes Paint Shop Palmerston,+61 8 8947 2349,Paint store,https://www.haymespaint.com.au/?utm_source=gbp&utm_medium=organic&utm_campaign=palmerston
Dingo Australia,+61 1300 434 646,Building equipment hire service,
Wilsons Lawn Care Property Services,+61 409 998 625,Lawn care service,https://tradehq.com.au/wilsonslawncaremaintenancerepair?fbclid=IwZXh0bgNhZW0CMTEAAR30n_TRR960iUfyvTicOMGe7v8s3s7Y64lfBxly5WVmQqtJ1DsdgAHV42g_aem_af9x17aSQ-q6_HmK-2wtSQ
Custom Concrete NT,+61 418 814 210,Concrete contractor,https://www.customconcretent.com.au/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=7467878050865632108
Palmerston,,Northern Territory,
AMS Training,+61 8 8932 4220,Training center,http://www.amstraining.com.au/
Gibson Transport & Mechanical,,Plant and machinery hire,
Advanced Poly,+61 8 8931 3881,Plastic fabrication company,http://www.advancedpoly.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb
Hulk Tilt Trays,+61 447 021 905,Towing service,https://www.hulktilttrays.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb
Appleby's and Sons,+61 478 649 072,Contractor,
Can Do Cranes - Crane Hire Palmerston City,+61 8 8004 0088,Crane Hire Company,https://www.candocranes.com.au/darwin-crane-hire/palmerston-city
Darwin Building Inspections,+61 488 992 598,Building inspector,
Darwin Glass,+61 8 8932 1888,Glass manufacturer,https://www.darwinglass.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb
Trakondy Asbestos and Hazardous Materials Pty Ltd,+61 400 260 483,Occupational safety and health,
Darwin Carpentry,+61 8 8927 5370,Carpenter,https://darwincarpentry.com.au/
Precision Shower Screens & Wardrobes,+61 8 8932 8881,Shower door shop,https://www.precisionssw.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb
Sherrin Rentals (NT),+61 132138,Plant and machinery hire,https://sherrinrentals.com.au/
Master Builders NT,+61 8 8922 9666,Association / Organization,http://mbnt.com.au/
,,,
