Company Name,Phone Number,Category,Website URL
三信建設工業（株）関西支店,+81 6-6222-4145,Contractor,http://www.sanshin-corp.co.jp/corporate/network.html
株式会社エコ-J OSAKA,,Construction company,https://eco-j-osaka.co.jp/
Sumitomoosaka Cement Kenzaikojo,+81 6-6552-1121,Chemical plant,http://www.soc.co.jp/company/location/
雄健工業（株）大阪支店,+81 6-6205-6087,Construction company,https://www.yuuken.co.jp/
北野建設（株） 大阪支店,+81 6-6344-3421,Renovation contractor,
osaka-infra,,Building firm,
（株）増岡組 大阪支店,+81 6-6202-3264,Construction company,https://www.masuoka-g.co.jp/company/address/
（株）朝日ビルド,+81 6-6228-6391,Contractor,https://www.a-build.co.jp/
Camera Ōbayashi,+81 6-6341-8091,Camera store,https://www.camera-no-ohbayashi.co.jp/index.html
一級建築士事務所アトリエm,+81 6-6703-0181,Architecture firm,https://atelier-m.com/
株式会社 大正セイミ,+81 6-6364-4689,Contractor,http://www.seimi.co.jp/
佐藤工業（株） 大阪支店,+81 6-6203-7221,Construction company,https://www.satokogyo.co.jp/company/group.html
関西エコクリーン株式会社,+81 6-7709-1189,Recycling center,http://kansaiecoclean.com/
Fujiwara & Muro Architectural Design Office,+81 6-6761-5577,Architecture firm,https://aplan.jp/
Okura Construction,,Construction company,
"Daikin Applied Systems Co.,LTD at Osaka",+81 6-6245-7950,HVAC contractor,http://www.daps.co.jp/
"イーストアイ(株) 大阪営業所 / East i Co.,Ltd. Osaka",+81 6-6312-7822,Construction company,http://www.kansaifelt.com/east-i/
ＭＳプロパティ株式会社,+81 6-6360-4061,Real estate developer,https://msproperty.jp/
Daisho Construction,,Construction company,
富国建設（株）,,Contractor,http://fukoku-kensetsu.co.jp/
大阪建設株式会社,+81 6-6585-7989,Real estate agency,https://osakakensetu.jp/
（公社）大阪府建築士会,+81 6-6947-1961,Architects association,https://www.aba-osakafu.or.jp/
株式会社建設管理センター 大阪事業部,+81 6-6947-5400,Technical school,https://www.ecc-jp.com/
Daiichi Construction,+81 6-6372-2624,Construction company,
Sumitomo Building,,Business center,https://www.sumisho-bm.co.jp/m_b/yodoyabashi/s_b/
(株)クリハラント大阪 本社,+81 6-6311-5000,Telecommunications contractor,http://www.kurihalant.co.jp/
不二建設（株） 管理部,+81 6-6228-6600,Construction company,http://www.fujikensetsu.com/
大末建設（株） 大阪開発事業部,+81 6-6121-7134,Construction company,
ESR株式会社 大阪事務所,,Real estate developer,https://www.esr.com/jp
ヤマネ鉄工建設（株） 大阪営業所,+81 6-6201-2123,Construction company,http://www.yamanetekkou.co.jp/
第一創建（株）,+81 6-6777-5611,Corporate office,http://daiichisouken.com/aboutus/enkaku
Ajia Construction,+81 72-975-6676,Construction company,https://www.asia-co.com/
三機工業（株） 関西支社,+81 6-7176-7630,HVAC contractor,https://www.sanki.co.jp/corporate/branch_japan/
JR West Real Estate & Development Company,+81 6-4868-5600,Real estate developer,http://www.jrwd.co.jp/
株式会社マーシャルエースホールディングス,+81 120-390-979,Energy equipment and solutions,http://martial-ace.co.jp/
（株）奥村商会,+81 6-6231-0612,Contractor,https://www.okumura-syokai.co.jp/
泉北ホーム 堂島ショールームLive,+81 120-005-811,Home builder,https://www.senbokuhome.co.jp/modelhouse/details_31.html
株式会社サンキョウテクノスタッフ 大阪営業所,+81 6-6486-9646,Employment center,https://www.sankyo-gr.com/
Panasonic Service Center,+81 120-874-607,Display home center,https://homes.panasonic.com/kyoten/detail/H00223?utm_source=gmb&utm_medium=organic&utm_content=H00223
Daishinbuild,+81 120-707-775,Carpenter,http://www.daishinbuild.com/
Osaka Company (T) Limited,,Construction company,https://osaka.co.tz/
建設業取引適正化センター 大阪,+81 6-6767-3939,Association / Organization,https://tekitori.or.jp/pages/47/
Matusow curtain Center Osaka store,+81 6-6366-3003,Curtain store,https://www.matusou.co.jp/showroom/osaka/
株式会社東畑建築事務所 本社オフィス大阪,+81 6-6202-0391,Architecture firm,http://www.tohata.co.jp/
Camera Kitamura Osaka-Umeda Secondhand Center,+81 6-4802-6620,Photo shop,https://blog.kitamura.jp/27/4359/index.html?utm_source=Yext&utm_medium=Yext&utm_campaign=Listings
株式会社オーシャン設計,+81 6-6536-8108,Machine workshop,http://www1.odn.ne.jp/design-ocean/
大阪設計（株）,+81 6-6361-2691,Corporate office,http://www.osakasekkei.co.jp/
Plus Casa Osaka Umeda,+81 6-4256-8225,Furniture store,http://www.pluscasa.com/shop/osaka/
関西設計株式会社,+81 6-6479-9050,Architecture firm,http://kansai-design.co.jp/
Miiiy design（ミィー デザイン）,,Interior designer,https://www.miiiy.com/
Hulic Osaka Building,+81 3-5623-8100,Tenant ownership,https://www.hulic.co.jp/business/rent/office/145
Osaka City Central Public Hall,+81 6-6208-2002,Conference center,https://osaka-chuokokaido.com/
Hays Specialist Recruitment Japan K.K.,+81 6-6457-7272,Employment agency,https://www.hays.co.jp/?utm_source=Google&utm_medium=places&utm_campaign=Osaka
中日設計一級建築士事務所,,Construction company,
大屋建設工業株式会社,+81 6-6301-1882,Contractor,https://ooya-kensetsu.com/
大阪建設（株）,+81 6-6245-8080,Real estate,https://osaka-kensetsu.co.jp/
（株）ケイアールティ 本社,+81 6-6364-2055,Construction company,
バンドーレテック（株） 大阪営業所,+81 6-6232-3450,Demolition contractor,https://bando-retec.com/
"Beltecno Co., Ltd. Osaka Office",+81 6-6358-9580,HVAC contractor,http://www.beltecno.co.jp/company/base/
ボラ設計 (株式会社浅野・出江建築事務所),+81 6-6125-5458,Architecture firm,https://borasekkei.co.jp/
東京機材工業（株）大阪支店,+81 6-6121-6261,Building equipment hire service,https://www.t-kizai.co.jp/
（株）マルエム商会 大阪支店,+81 6-6202-5378,Mechanical contractor,http://www.maruem.jp/
"iiii 4ID,inc. Quattro Intelligence Design",+81 120-034-444,Building consultant,http://4id.jp/
Mitsubishi Chemical Advanced Materials Japan Ltd. Osaka Branch,+81 6-6204-8518,Plastic fabrication company,https://www.mcam.com/
Daisen,+81 6-4707-7200,Contractor,https://www.e-daisen.co.jp/ja
㈱近代設計 大阪支社,+81 6-6121-5251,Corporate office,https://www.kindai.co.jp/company/organization/
大銑産業（株） 建設建材部,+81 6-6220-1134,Construction company,https://www.daisensangyo.co.jp/service2.html
Sumitomoringyo Osakaeigyobu,,Home builder,https://sfc.jp/information/company/jigyou/mokuzai/contact/
株式会社 下村工務店,+81 6-6252-7686,Renovation contractor,http://www.shimomura-kto.co.jp/
三井住友建設（株） 大阪支店土木部,+81 6-6220-8743,Contractor,
伐採屋さん Bassaiya,,Logging contractor,https://www.bassaiyasan.com/
株式会社レスト 大阪支店,+81 6-6121-2859,Interior construction contractor,
日本メックス（株） 関西支店住宅リフォームセンター,+81 120-713-740,Renovation contractor,
Nack,+81 6-6910-4760,Corporate office,
三井住友建設（株） 大阪支店土木営業,+81 6-6220-8724,Construction company,
（株）テラブルウ,+81 6-6355-4655,Construction company,http://terra-blu.jp/
山中産業（株） 建材グループ,+81 6-6125-6510,Construction company,
ライドエンジ（株）,+81 6-6363-3866,Electrician,
株式会社COLOR,+81 6-6755-8478,Real estate developer,https://www.color-re.com/
CLASQUIN JAPAN OSA,+81 6-6208-2580,Freight forwarding service,http://www.clasquin.com/
Camera Kitamura Osaka Namba CITY shop,+81 6-6644-2626,Photo shop,https://blog.kitamura.jp/27/4702/index.html?utm_source=Yext&utm_medium=Yext&utm_campaign=Listings
千福産業（株）,+81 6-6312-9238,Demolition contractor,
不二建設（株） 技術部,+81 6-6228-6606,Construction company,
（株）ニッケンビルド,+81 6-6202-6215,Construction company,https://www.n-build.co.jp/
,,,
