Company Name,Phone Number,Category,Website URL
Gedoun Constructions Pty Ltd,+61 7 4721 5555,Home builder,https://gedounconstructions.com.au/
Townsville Concreting QLD,+61 7 4439 8639,Concrete contractor,http://townsvilleconcretingcompany.com.au/
Gibbons Constructions,+61 428 286 045,Home builder,
BMD,+61 7 4750 7000,Construction company,http://www.bmd.com.au/
RJG Builders Pty Ltd,+61 408 822 694,Construction company,http://www.rjgbuilders.com.au/
Townsend Building Services,+61 7 4721 0591,Contractor,https://www.tbs.com.au/
Hohn Design & Construct,+61 419 725 525,Construction company,
CivilPlus Constructions,+61 7 4727 0200,Construction company,https://www.civilplus.com.au/
Townsville Ring Road Construction Office,+61 1800 625 648,Construction company,https://www.tmr.qld.gov.au/projects/townsville-ring-road-stage-5
ID CONSTRUCT ALL TRADES,+61 477 690 859,Contractor,https://idconstructalltrades.com.au/contact-us/
Townsville Building Repairs,+61 400 764 724,Contractor,http://www.tsvbuildingrepairs.com.au/contact/
Feldt Constructions Pty Ltd,+61 7 4755 2308,Concrete contractor,http://www.feldtconstructions.com/
Leader Constructions,+61 7 4725 2498,Construction company,https://www.leaderconstructions.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb
NR Engineering & Construction Pty Ltd,+61 428 771 347,Construction company,
Gaspen Builders & Carpenters,+61 7 4723 6083,Carpenter,http://www.gaspen.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb
Cancut Concrete Sawing and Core Drilling Services PTY LTD,+61 413 432 134,Demolition contractor,https://www.cancutsawinganddrilling.com.au/
BESIX Watpac,+61 7 4729 6300,Construction company,https://besixwatpac.com.au/
BG Group NQ Pty Ltd,+61 7 4774 7699,Construction company,https://www.bggroupnq.com.au/
VP Roofing & Home Improvements Townsville,+61 7 4779 1102,Roofing contractor,https://www.vproofing.com.au/
A C Jones Builders - Bathroom Renovations,+61 7 4728 5224,Bathroom remodeler,
Ray White Townsville,+61 7 4750 4000,Property management company,https://raywhitetownsville.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb
Servaco,+61 1800 032 032,Contractor,https://www.servaco.com.au/
Corinthian Constructions,+61 408 777 645,Construction company,http://corinthianconstructions.com.au/
John Munro Builder Pty Ltd,+61 7 4440 5211,Construction company,https://www.jmb.com.au/
Townsville Maintenance HQ,+61 477 273 790,Home builder,http://www.townsvillemaintenance.com.au/
CivilPlus Constructions Pty Ltd,+61 7 4728 6822,Construction company,https://www.civilplus.com.au/
Nth Qld Construction Consulting Pty Ltd,+61 7 4728 2339,Building designer,https://nqconstructionconsulting.weebly.com/
Concrete Grinding & Polishing Services,+61 412 770 359,Concrete contractor,https://www.concrete-grinding.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb
Trademark AU | Civil Construction & Structural Maintenance,+61 400 234 497,Construction company,https://trademarkau.com.au/
TMP Civil Services Pty Ltd,+61 7 4728 3133,Plumber,https://tmpcivilservices.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb
Blanco Building Pty Ltd,+61 7 4755 0264,Building firm,https://www.blancobuilding.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb
St Hilliers Townsville,+61 7 4426 9029,Construction company,http://www.sthilliers.com.au/
CANBUILD,+61 419 644 383,Bathroom remodeler,http://canbuild.com.au/
McDonald Constructions,+61 7 4728 3877,Contractor,https://www.mcdonaldconstructions.com.au/
Shane Firmin Carpentry Pty Ltd,+61 7 4774 6444,Bathroom remodeler,https://www.shanefirmincarpentry.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb
Townsville Concreting Solutions,+61 7 4439 8309,Concrete contractor,https://townsvilleconcreting.com.au/
Honeycombes Property Group,+61 7 4760 2900,Real estate developer,http://www.honeycombesproperty.com.au/
Drawing Works,+61 409 771 605,Building designer,https://drawingworks.com.au/
Robinson Civil Contractors Pty Ltd,+61 7 4779 1781,Construction company,https://www.robinsoncivil.com.au/
Tropical Bricklaying,+61 438 281 400,Bricklayers,https://tropicalbricklaying.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb
Benson Building Designs,+61 416 936 452,Drafting service,http://www.bensonbuildingdesigns.com.au/
Maidment Group,+61 7 4721 2822,Corporate office,http://www.maidment.com.au/
allan constructions,+61 7 4426 2866,Construction company,http://allanconstructions.com.au/
Premise - Townsville,+61 7 4772 0666,Engineering consultant,https://premise.com.au/
CD Projects,+61 7 4721 2629,Construction company,http://www.cdprojects.net.au/
GPB Constructions,+61 7 4774 6088,Construction company,https://gpbconstructions.com/
Etchd Building Design,+61 408 144 482,Drafting service,http://www.etchdbd.com.au/
Flanagan Consulting Group,+61 7 4724 5737,Engineering consultant,
BK Constructions PTY LTD,+61 404 837 616,Construction company,http://bkconstructions.com.au/
J & M Navarro Tiling and Building,+61 410 482 337,Bathroom remodeler,
Cohen Constructions,+61 7 4773 6012,Contractor,https://cohenconstructions.com.au/bathrooms/
Kaydon & Co Constructions,+61 422 134 487,Construction company,http://kaydonco.com.au/
K.P. Walsh Electrics,+61 7 4771 2829,Electrician,http://kpwalshelectrics.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb
In Line Fencing,+61 408 589 714,Fence contractor,https://www.localsearch.com.au/profile/in-line-fencing/jensen-qld/A2U5?utm_source=google&utm_medium=organic&utm_campaign=gmb
Jason Miekus Plumbing & Drainage,+61 402 489 549,Plumber,https://miekusplumbing.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb
Trend Constructions NQ,+61 414 640 746,Construction company,http://trendconstructionsnq.com.au/
LCJ Engineers,+61 7 4721 5800,Civil engineer,http://www.lcjengineers.com.au/
Simon Bell Constructions,+61 408 039 948,Construction company,https://www.simonbellconstructions.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb
SMEC Australia Pty Ltd.,+61 7 4729 6700,Civil engineer,https://www.smec.com/
STP Consultants,+61 7 3539 8350,Engineering consultant,http://www.stpconsultants.com.au/
NQ Carpentry,+61 414 655 510,Carpenter,https://www.nqcarpentry.com/
Jesse Kerin Electrical,+61 458 600 026,Electrician,http://www.jessekerinelectrical.com/
Newlands,+61 7 4620 0033,Construction company,http://newlands.com.au/
Hansen Engineering Group,+61 7 4753 3799,Engineer,https://www.hanseneng.com.au/
Taylor Homes,+61 7 4723 2788,Custom home builder,http://www.taylorhomes.com.au/
Lendlease,+61 7 3144 0600,Construction company,https://www.lendlease.com/au/
SSAF Sheetmetal,+61 7 4771 6038,Steel fabricator,http://ssaf.net.au/
EDPI Australia - Town Planners & Project Managers,+61 406 509 299,Urban planning department,http://www.edpi.com.au/
Reece Bush Constructions,+61 412 939 266,Contractor,https://www.rbushconstructions.com.au/
Ferngold Homes,+61 418 180 141,Construction company,
,,,
